5.97         2162 
7.25         1882 
7.6          1803 
7.64         1810 
8.8          1586 
9            1570 
11.39        1257 
14.7         925  
14.76        970  
15           867  
19.3         617  
20           585  
20.8         582  
23.4         511  
25           428  
25.9         385  
28.5         367  
28.9         361  
31           306  
33.5         264  
38.2         249  
38.6         234  
47.5         177  
57.5         139  
74           97.6 
