4.133,83.907
6.231,67.869
6.571,80.983
7.363,54.536
8.314,73.917
8.772,41.915
10.219,29.058
10.343,9.099
11.248,15.96
11.539,59.782
14.433,46.47
18.59,32.227
21.911,24.708
24.865,19.428
27.764,15.682
29.68,14.76
31.994,14.197
40.166,10.986
43.473,5.947
45.363,7.977
46.692,12.244
49.116,8.612
51.053,8.753
53.465,5.592
56.034,2.67
59.74,5.194
62.193,2.979
63.889,2.999
65.914,4.204
67.759,6.115
69.5,8.262
71.757,6.044
73.876,5.479
76.38,2.556
78.602,1.755
80.079,2.717
