5.53191489362  -0.00511554514914
6.59574468085  0.234055278428
7.44680851064  0.458884760257
8.29787234043  0.702852998066
9.36170212766  0.970731955614
10.6382978723  1.35821541281
11.914893617  1.58780413316
12.9787234043  1.70257304286
14.2553191489  1.75991295938
15.7446808511  1.75503919373
17.0212765957  1.70233126336
19.1489361702  1.57301740812
22.9787234043  1.30963045913
26.170212766  1.10369795378
28.9361702128  0.945637788863
30.8510638298  0.854614170824
35.7446808511  0.677287997557
42.5531914894  0.50941667515
50.8510638298  0.370164410058
63.4042553191  0.249796396213
72.1276595745  0.201427771557
78.2978723404  0.177135294716
90.4255319149  0.142917133259
98.9361702128  0.12326936781
108.085106383  0.103583426652
127.446808511  0.0785019851369
139.361702128  0.0730046828871
